Date;Code INSEE region;vitesse_vent;vent_min;vent_faible;vent_moyen;vent_fort;vent_max;year;week;mois
07/10/2018;11;4.1625;0.888;1.967;3.046;5.098;7.15;2018;40;10
07/10/2018;24;2.575;0.706;1.8;2.893;4.55;6.206;2018;40;10
07/10/2018;27;2.0875;0.65;1.611;2.572;4.661;6.75;2018;40;10
07/10/2018;28;5.45625;1.75;2.91;4.07;5.76;7.45;2018;40;10
07/10/2018;32;5.06875;1.563;2.4;3.237;4.668;6.1;2018;40;10
07/10/2018;44;3.47;1.225;1.875;2.524;3.924;5.323;2018;40;10
07/10/2018;52;2.5375;1.2;2.078;2.957;4.672;6.388;2018;40;10
07/10/2018;53;4.3;2.294;3.299;4.304;6.094;7.883;2018;40;10
07/10/2018;75;2.5925;1.615;2.259;2.903;4.5;6.097;2018;40;10
07/10/2018;76;4.678571429;1.309;2.069;2.829;3.754;4.679;2018;40;10
07/10/2018;84;4.971875;1.378;2.006;2.633;3.803;4.972;2018;40;10
07/10/2018;93;4.390625;2.213;3.25;4.288;6.732;9.175;2018;40;10
14/10/2018;11;1.4875;0.888;1.967;3.046;5.098;7.15;2018;41;10
14/10/2018;24;3.55625;0.706;1.8;2.893;4.55;6.206;2018;41;10
14/10/2018;27;0.65;0.65;1.611;2.572;4.661;6.75;2018;41;10
14/10/2018;28;2.51875;1.75;2.91;4.07;5.76;7.45;2018;41;10
14/10/2018;32;1.91875;1.563;2.4;3.237;4.668;6.1;2018;41;10
14/10/2018;44;1.35;1.225;1.875;2.524;3.924;5.323;2018;41;10
14/10/2018;52;2.7;1.2;2.078;2.957;4.672;6.388;2018;41;10
14/10/2018;53;3.228125;2.294;3.299;4.304;6.094;7.883;2018;41;10
14/10/2018;75;2.265;1.615;2.259;2.903;4.5;6.097;2018;41;10
14/10/2018;76;3.564285714;1.309;2.069;2.829;3.754;4.679;2018;41;10
14/10/2018;84;2.103225806;1.378;2.006;2.633;3.803;4.972;2018;41;10
14/10/2018;93;5.1125;2.213;3.25;4.288;6.732;9.175;2018;41;10
21/10/2018;11;2.4125;0.888;1.967;3.046;5.098;7.15;2018;42;10
21/10/2018;24;1.79375;0.706;1.8;2.893;4.55;6.206;2018;42;10
21/10/2018;27;2.825;0.65;1.611;2.572;4.661;6.75;2018;42;10
21/10/2018;28;2.075;1.75;2.91;4.07;5.76;7.45;2018;42;10
21/10/2018;32;1.61875;1.563;2.4;3.237;4.668;6.1;2018;42;10
21/10/2018;44;1.465;1.225;1.875;2.524;3.924;5.323;2018;42;10
21/10/2018;52;1.2;1.2;2.078;2.957;4.672;6.388;2018;42;10
21/10/2018;53;2.846875;2.294;3.299;4.304;6.094;7.883;2018;42;10
21/10/2018;75;2.1825;1.615;2.259;2.903;4.5;6.097;2018;42;10
21/10/2018;76;1.308928571;1.309;2.069;2.829;3.754;4.679;2018;42;10
21/10/2018;84;1.378125;1.378;2.006;2.633;3.803;4.972;2018;42;10
21/10/2018;93;4.38125;2.213;3.25;4.288;6.732;9.175;2018;42;10
28/10/2018;11;7.15;0.888;1.967;3.046;5.098;7.15;2018;43;10
28/10/2018;24;4.441666667;0.706;1.8;2.893;4.55;6.206;2018;43;10
28/10/2018;27;6.75;0.65;1.611;2.572;4.661;6.75;2018;43;10
28/10/2018;28;6.920833333;1.75;2.91;4.07;5.76;7.45;2018;43;10
28/10/2018;32;5.55;1.563;2.4;3.237;4.668;6.1;2018;43;10
28/10/2018;44;5.323333333;1.225;1.875;2.524;3.924;5.323;2018;43;10
28/10/2018;52;4.566666667;1.2;2.078;2.957;4.672;6.388;2018;43;10
28/10/2018;53;7.883333333;2.294;3.299;4.304;6.094;7.883;2018;43;10
28/10/2018;75;6.096666667;1.615;2.259;2.903;4.5;6.097;2018;43;10
28/10/2018;76;3.216666667;1.309;2.069;2.829;3.754;4.679;2018;43;10
28/10/2018;84;3.395652174;1.378;2.006;2.633;3.803;4.972;2018;43;10
28/10/2018;93;3.941666667;2.213;3.25;4.288;6.732;9.175;2018;43;10
04/11/2018;11;6.928571429;0.425;1.607;2.789;4.859;6.929;2018;44;11
04/11/2018;24;3.74375;1.367;2.076;2.785;3.974;5.163;2018;44;11
04/11/2018;27;5.7125;1.363;1.966;2.57;4.141;5.713;2018;44;11
04/11/2018;28;6.128125;1.634;3.008;4.383;5.696;7.009;2018;44;11
04/11/2018;32;5.21875;1.45;2.585;3.72;4.594;5.469;2018;44;11
04/11/2018;44;4.705;0.975;1.783;2.591;3.648;4.705;2018;44;11
04/11/2018;52;3.4375;0.417;1.578;2.74;3.701;4.663;2018;44;11
04/11/2018;53;5.459375;2.075;3.173;4.271;5.573;6.875;2018;44;11
04/11/2018;75;4.828205128;1.468;2.339;3.21;4.421;5.633;2018;44;11
04/11/2018;76;4.744642857;1.396;2.268;3.14;4.359;5.577;2018;44;11
04/11/2018;84;3.86;1.306;2.07;2.833;4.331;5.829;2018;44;11
04/11/2018;93;7.093548387;1.922;3.109;4.296;5.908;7.519;2018;44;11
11/11/2018;11;3.475;0.425;1.607;2.789;4.859;6.929;2018;45;11
11/11/2018;24;3.25625;1.367;2.076;2.785;3.974;5.163;2018;45;11
11/11/2018;27;1.8625;1.363;1.966;2.57;4.141;5.713;2018;45;11
11/11/2018;28;5.080645161;1.634;3.008;4.383;5.696;7.009;2018;45;11
11/11/2018;32;3.54375;1.45;2.585;3.72;4.594;5.469;2018;45;11
11/11/2018;44;2.335;0.975;1.783;2.591;3.648;4.705;2018;45;11
11/11/2018;52;4.6625;0.417;1.578;2.74;3.701;4.663;2018;45;11
11/11/2018;53;6.40625;2.075;3.173;4.271;5.573;6.875;2018;45;11
11/11/2018;75;3.295;1.468;2.339;3.21;4.421;5.633;2018;45;11
11/11/2018;76;2.74;1.396;2.268;3.14;4.359;5.577;2018;45;11
11/11/2018;84;1.751612903;1.306;2.07;2.833;4.331;5.829;2018;45;11
11/11/2018;93;3.38125;1.922;3.109;4.296;5.908;7.519;2018;45;11
18/11/2018;11;2.3;0.425;1.607;2.789;4.859;6.929;2018;46;11
18/11/2018;24;3.31875;1.367;2.076;2.785;3.974;5.163;2018;46;11
18/11/2018;27;1.3625;1.363;1.966;2.57;4.141;5.713;2018;46;11
18/11/2018;28;3.2390625;1.634;3.008;4.383;5.696;7.009;2018;46;11
18/11/2018;32;3.775;1.45;2.585;3.72;4.594;5.469;2018;46;11
18/11/2018;44;3.035;0.975;1.783;2.591;3.648;4.705;2018;46;11
18/11/2018;52;2.225;0.417;1.578;2.74;3.701;4.663;2018;46;11
18/11/2018;53;3.965625;2.075;3.173;4.271;5.573;6.875;2018;46;11
18/11/2018;75;2.3625;1.468;2.339;3.21;4.421;5.633;2018;46;11
18/11/2018;76;3.108928571;1.396;2.268;3.14;4.359;5.577;2018;46;11
18/11/2018;84;1.958064516;1.306;2.07;2.833;4.331;5.829;2018;46;11
18/11/2018;93;3.421875;1.922;3.109;4.296;5.908;7.519;2018;46;11
25/11/2018;11;4.0125;0.425;1.607;2.789;4.859;6.929;2018;47;11
25/11/2018;24;1.8125;1.367;2.076;2.785;3.974;5.163;2018;47;11
25/11/2018;27;1.525;1.363;1.966;2.57;4.141;5.713;2018;47;11
25/11/2018;28;4.325;1.634;3.008;4.383;5.696;7.009;2018;47;11
25/11/2018;32;5.43125;1.45;2.585;3.72;4.594;5.469;2018;47;11
25/11/2018;44;3.185;0.975;1.783;2.591;3.648;4.705;2018;47;11
25/11/2018;52;1.6;0.417;1.578;2.74;3.701;4.663;2018;47;11
25/11/2018;53;2.751724138;2.075;3.173;4.271;5.573;6.875;2018;47;11
25/11/2018;75;2.615;1.468;2.339;3.21;4.421;5.633;2018;47;11
25/11/2018;76;2.151785714;1.396;2.268;3.14;4.359;5.577;2018;47;11
25/11/2018;84;1.653125;1.306;2.07;2.833;4.331;5.829;2018;47;11
25/11/2018;93;4.834375;1.922;3.109;4.296;5.908;7.519;2018;47;11
02/12/2018;11;3.8375;1.35;2.181;3.013;4.438;5.863;2018;48;12
02/12/2018;24;2.34375;1.531;2.257;2.984;4.167;5.35;2018;48;12
02/12/2018;27;2.4625;0.663;1.5;2.338;3.938;5.538;2018;48;12
02/12/2018;28;3.721875;1.914;3.243;4.572;6.544;8.516;2018;48;12
02/12/2018;32;2.4125;1.481;2.682;3.882;5.397;6.913;2018;48;12
02/12/2018;44;2.58;1.49;2.193;2.897;4.021;5.145;2018;48;12
02/12/2018;52;1.85;0.7;1.893;3.085;4.549;6.013;2018;48;12
02/12/2018;53;2.51875;2.203;3.545;4.888;6.766;8.644;2018;48;12
02/12/2018;75;3.07;1.2;2.191;3.181;4.769;6.358;2018;48;12
02/12/2018;76;4.198214286;1.378;2.093;2.809;4.662;6.515;2018;48;12
02/12/2018;84;2.95;1.047;1.788;2.529;4.824;7.119;2018;48;12
02/12/2018;93;5.065625;2.003;3.176;4.348;6.363;8.378;2018;48;12
09/12/2018;11;2.875;1.35;2.181;3.013;4.438;5.863;2018;49;12
09/12/2018;24;2.74375;1.531;2.257;2.984;4.167;5.35;2018;49;12
09/12/2018;27;1.5875;0.663;1.5;2.338;3.938;5.538;2018;49;12
09/12/2018;28;5.35;1.914;3.243;4.572;6.544;8.516;2018;49;12
09/12/2018;32;3.75625;1.481;2.682;3.882;5.397;6.913;2018;49;12
09/12/2018;44;2.3;1.49;2.193;2.897;4.021;5.145;2018;49;12
09/12/2018;52;3.95;0.7;1.893;3.085;4.549;6.013;2018;49;12
09/12/2018;53;6.00625;2.203;3.545;4.888;6.766;8.644;2018;49;12
09/12/2018;75;3.2775;1.2;2.191;3.181;4.769;6.358;2018;49;12
09/12/2018;76;1.803571429;1.378;2.093;2.809;4.662;6.515;2018;49;12
09/12/2018;84;1.83125;1.047;1.788;2.529;4.824;7.119;2018;49;12
09/12/2018;93;2.809375;2.003;3.176;4.348;6.363;8.378;2018;49;12
16/12/2018;11;5.45;1.35;2.181;3.013;4.438;5.863;2018;50;12
16/12/2018;24;4.4875;1.531;2.257;2.984;4.167;5.35;2018;50;12
16/12/2018;27;2.6875;0.663;1.5;2.338;3.938;5.538;2018;50;12
16/12/2018;28;6.2375;1.914;3.243;4.572;6.544;8.516;2018;50;12
16/12/2018;32;4.86875;1.481;2.682;3.882;5.397;6.913;2018;50;12
16/12/2018;44;3.9175;1.49;2.193;2.897;4.021;5.145;2018;50;12
16/12/2018;52;5.0375;0.7;1.893;3.085;4.549;6.013;2018;50;12
16/12/2018;53;6.103125;2.203;3.545;4.888;6.766;8.644;2018;50;12
16/12/2018;75;3.0775;1.2;2.191;3.181;4.769;6.358;2018;50;12
16/12/2018;76;2.646428571;1.378;2.093;2.809;4.662;6.515;2018;50;12
16/12/2018;84;2;1.047;1.788;2.529;4.824;7.119;2018;50;12
16/12/2018;93;6.5375;2.003;3.176;4.348;6.363;8.378;2018;50;12
23/12/2018;11;3.775;1.35;2.181;3.013;4.438;5.863;2018;51;12
23/12/2018;24;3.8625;1.531;2.257;2.984;4.167;5.35;2018;51;12
23/12/2018;27;1.0375;0.663;1.5;2.338;3.938;5.538;2018;51;12
23/12/2018;28;7.478125;1.914;3.243;4.572;6.544;8.516;2018;51;12
23/12/2018;32;5.8875;1.481;2.682;3.882;5.397;6.913;2018;51;12
23/12/2018;44;3.545;1.49;2.193;2.897;4.021;5.145;2018;51;12
23/12/2018;52;6.0125;0.7;1.893;3.085;4.549;6.013;2018;51;12
23/12/2018;53;8.49375;2.203;3.545;4.888;6.766;8.644;2018;51;12
23/12/2018;75;4.908571429;1.2;2.191;3.181;4.769;6.358;2018;51;12
23/12/2018;76;3.478571429;1.378;2.093;2.809;4.662;6.515;2018;51;12
23/12/2018;84;4.2625;1.047;1.788;2.529;4.824;7.119;2018;51;12
23/12/2018;93;4;2.003;3.176;4.348;6.363;8.378;2018;51;12
30/12/2018;11;1.5375;1.35;2.181;3.013;4.438;5.863;2018;52;12
30/12/2018;24;1.98125;1.531;2.257;2.984;4.167;5.35;2018;52;12
30/12/2018;27;1.4625;0.663;1.5;2.338;3.938;5.538;2018;52;12
30/12/2018;28;1.9140625;1.914;3.243;4.572;6.544;8.516;2018;52;12
30/12/2018;32;2.25;1.481;2.682;3.882;5.397;6.913;2018;52;12
30/12/2018;44;1.6025;1.49;2.193;2.897;4.021;5.145;2018;52;12
30/12/2018;52;1.3375;0.7;1.893;3.085;4.549;6.013;2018;52;12
30/12/2018;53;2.203125;2.203;3.545;4.888;6.766;8.644;2018;52;12
30/12/2018;75;1.2;1.2;2.191;3.181;4.769;6.358;2018;52;12
30/12/2018;76;1.378181818;1.378;2.093;2.809;4.662;6.515;2018;52;12
30/12/2018;84;1.393548387;1.047;1.788;2.529;4.824;7.119;2018;52;12
30/12/2018;93;2.003125;2.003;3.176;4.348;6.363;8.378;2018;52;12
06/01/2019;11;3.4;0.788;2.135;3.483;6.235;8.988;2019;1;1
06/01/2019;24;2.38125;0.906;2.099;3.292;5.793;8.294;2019;1;1
06/01/2019;27;2.9875;0.825;2.006;3.186;5.449;7.713;2019;1;1
06/01/2019;28;2.603125;1.013;2.888;4.764;7.759;10.753;2019;1;1
06/01/2019;32;2.59375;1.219;2.786;4.353;8.026;11.7;2019;1;1
06/01/2019;44;1.9925;1.078;2.212;3.347;6.505;9.663;2019;1;1
06/01/2019;52;2.825;1.65;2.535;3.419;6.06;8.7;2019;1;1
06/01/2019;53;3.575;2.188;3.737;5.286;8.166;11.047;2019;1;1
06/01/2019;75;4.255;1.672;2.716;3.76;6.325;8.89;2019;1;1
06/01/2019;76;2.978571429;1.345;2.467;3.59;5.958;8.325;2019;1;1
06/01/2019;84;4.065625;1.469;2.35;3.231;4.848;6.466;2019;1;1
06/01/2019;93;2.953125;2.281;3.424;4.567;7.198;9.828;2019;1;1
13/01/2019;11;3.6375;0.788;2.135;3.483;6.235;8.988;2019;2;1
13/01/2019;24;2.6625;0.906;2.099;3.292;5.793;8.294;2019;2;1
13/01/2019;27;4.8375;0.825;2.006;3.186;5.449;7.713;2019;2;1
13/01/2019;28;3.11875;1.013;2.888;4.764;7.759;10.753;2019;2;1
13/01/2019;32;2.1375;1.219;2.786;4.353;8.026;11.7;2019;2;1
13/01/2019;44;3.16;1.078;2.212;3.347;6.505;9.663;2019;2;1
13/01/2019;52;2.525;1.65;2.535;3.419;6.06;8.7;2019;2;1
13/01/2019;53;2.98125;2.188;3.737;5.286;8.166;11.047;2019;2;1
13/01/2019;75;4.125;1.672;2.716;3.76;6.325;8.89;2019;2;1
13/01/2019;76;5.851785714;1.345;2.467;3.59;5.958;8.325;2019;2;1
13/01/2019;84;6.159375;1.469;2.35;3.231;4.848;6.466;2019;2;1
13/01/2019;93;3.8375;2.281;3.424;4.567;7.198;9.828;2019;2;1
20/01/2019;11;2.0625;0.788;2.135;3.483;6.235;8.988;2019;3;1
20/01/2019;24;2.075;0.906;2.099;3.292;5.793;8.294;2019;3;1
20/01/2019;27;2.575;0.825;2.006;3.186;5.449;7.713;2019;3;1
20/01/2019;28;3.715625;1.013;2.888;4.764;7.759;10.753;2019;3;1
20/01/2019;32;2.74375;1.219;2.786;4.353;8.026;11.7;2019;3;1
20/01/2019;44;1.955;1.078;2.212;3.347;6.505;9.663;2019;3;1
20/01/2019;52;3.4125;1.65;2.535;3.419;6.06;8.7;2019;3;1
20/01/2019;53;4.5625;2.188;3.737;5.286;8.166;11.047;2019;3;1
20/01/2019;75;2.1075;1.672;2.716;3.76;6.325;8.89;2019;3;1
20/01/2019;76;2.403571429;1.345;2.467;3.59;5.958;8.325;2019;3;1
20/01/2019;84;2.784375;1.469;2.35;3.231;4.848;6.466;2019;3;1
20/01/2019;93;4.6375;2.281;3.424;4.567;7.198;9.828;2019;3;1
27/01/2019;11;2.7;0.788;2.135;3.483;6.235;8.988;2019;4;1
27/01/2019;24;1.98125;0.906;2.099;3.292;5.793;8.294;2019;4;1
27/01/2019;27;3.9;0.825;2.006;3.186;5.449;7.713;2019;4;1
27/01/2019;28;2.74375;1.013;2.888;4.764;7.759;10.753;2019;4;1
27/01/2019;32;1.88125;1.219;2.786;4.353;8.026;11.7;2019;4;1
27/01/2019;44;2.655;1.078;2.212;3.347;6.505;9.663;2019;4;1
27/01/2019;52;1.6625;1.65;2.535;3.419;6.06;8.7;2019;4;1
27/01/2019;53;2.3375;2.188;3.737;5.286;8.166;11.047;2019;4;1
27/01/2019;75;2.63;1.672;2.716;3.76;6.325;8.89;2019;4;1
27/01/2019;76;6.351785714;1.345;2.467;3.59;5.958;8.325;2019;4;1
27/01/2019;84;6.465625;1.469;2.35;3.231;4.848;6.466;2019;4;1
27/01/2019;93;5.984375;2.281;3.424;4.567;7.198;9.828;2019;4;1
03/02/2019;11;4.4875;0.95;2.407;3.864;5.988;8.113;2019;5;2
03/02/2019;24;5.90625;1.419;2.386;3.353;4.858;6.363;2019;5;2
03/02/2019;27;6.1125;1.175;2.195;3.216;5.633;8.05;2019;5;2
03/02/2019;28;5.471875;2.594;3.912;5.23;7.166;9.103;2019;5;2
03/02/2019;32;2.75625;2.131;3.262;4.392;6.065;7.738;2019;5;2
03/02/2019;44;5.5475;0.785;2.098;3.412;4.922;6.433;2019;5;2
03/02/2019;52;3.45;2.213;2.882;3.551;4.782;6.013;2019;5;2
03/02/2019;53;4.965625;2.419;3.963;5.508;7.716;9.925;2019;5;2
03/02/2019;75;4.67;1.755;2.745;3.736;4.945;6.155;2019;5;2
03/02/2019;76;5.264285714;1.738;2.687;3.636;6.171;8.707;2019;5;2
03/02/2019;84;4.025;1.134;2.192;3.249;4.19;5.131;2019;5;2
03/02/2019;93;5.08125;2.609;3.548;4.486;7.934;11.381;2019;5;2
10/02/2019;11;3.7625;0.95;2.407;3.864;5.988;8.113;2019;6;2
10/02/2019;24;2.5625;1.419;2.386;3.353;4.858;6.363;2019;6;2
10/02/2019;27;1.6875;1.175;2.195;3.216;5.633;8.05;2019;6;2
10/02/2019;28;5.315625;2.594;3.912;5.23;7.166;9.103;2019;6;2
10/02/2019;32;5.09375;2.131;3.262;4.392;6.065;7.738;2019;6;2
10/02/2019;44;1.955;0.785;2.098;3.412;4.922;6.433;2019;6;2
10/02/2019;52;5;2.213;2.882;3.551;4.782;6.013;2019;6;2
10/02/2019;53;6.78125;2.419;3.963;5.508;7.716;9.925;2019;6;2
10/02/2019;75;3.6125;1.755;2.745;3.736;4.945;6.155;2019;6;2
10/02/2019;76;2.985454545;1.738;2.687;3.636;6.171;8.707;2019;6;2
10/02/2019;84;3.183870968;1.134;2.192;3.249;4.19;5.131;2019;6;2
10/02/2019;93;3.74375;2.609;3.548;4.486;7.934;11.381;2019;6;2
17/02/2019;11;1.4125;0.95;2.407;3.864;5.988;8.113;2019;7;2
17/02/2019;24;3.15625;1.419;2.386;3.353;4.858;6.363;2019;7;2
17/02/2019;27;1.8875;1.175;2.195;3.216;5.633;8.05;2019;7;2
17/02/2019;28;3.4625;2.594;3.912;5.23;7.166;9.103;2019;7;2
17/02/2019;32;2.7875;2.131;3.262;4.392;6.065;7.738;2019;7;2
17/02/2019;44;0.785;0.785;2.098;3.412;4.922;6.433;2019;7;2
17/02/2019;52;2.875;2.213;2.882;3.551;4.782;6.013;2019;7;2
17/02/2019;53;3.603125;2.419;3.963;5.508;7.716;9.925;2019;7;2
17/02/2019;75;2.855;1.755;2.745;3.736;4.945;6.155;2019;7;2
17/02/2019;76;2.651785714;1.738;2.687;3.636;6.171;8.707;2019;7;2
17/02/2019;84;2.20625;1.134;2.192;3.249;4.19;5.131;2019;7;2
17/02/2019;93;4.287096774;2.609;3.548;4.486;7.934;11.381;2019;7;2
24/02/2019;11;0.95;0.95;2.407;3.864;5.988;8.113;2019;8;2
24/02/2019;24;1.75625;1.419;2.386;3.353;4.858;6.363;2019;8;2
24/02/2019;27;1.175;1.175;2.195;3.216;5.633;8.05;2019;8;2
24/02/2019;28;3.346875;2.594;3.912;5.23;7.166;9.103;2019;8;2
24/02/2019;32;2.3375;2.131;3.262;4.392;6.065;7.738;2019;8;2
24/02/2019;44;1.3175;0.785;2.098;3.412;4.922;6.433;2019;8;2
24/02/2019;52;2.2125;2.213;2.882;3.551;4.782;6.013;2019;8;2
24/02/2019;53;3.95625;2.419;3.963;5.508;7.716;9.925;2019;8;2
24/02/2019;75;1.755;1.755;2.745;3.736;4.945;6.155;2019;8;2
24/02/2019;76;1.875;1.738;2.687;3.636;6.171;8.707;2019;8;2
24/02/2019;84;1.134482759;1.134;2.192;3.249;4.19;5.131;2019;8;2
24/02/2019;93;2.621875;2.609;3.548;4.486;7.934;11.381;2019;8;2
03/03/2019;11;2.7625;0.95;2.672;4.395;6.41;8.425;2019;9;3
03/03/2019;24;2.9625;1.538;2.719;3.901;6.266;8.631;2019;9;3
03/03/2019;27;2.7375;1.45;2.728;4.006;6.178;8.35;2019;9;3
03/03/2019;28;3.309677419;1.843;3.459;5.075;7.475;9.875;2019;9;3
03/03/2019;32;2.04375;2.044;3.442;4.841;7.183;9.525;2019;9;3
03/03/2019;44;2.05375;1.11;2.54;3.971;6.392;8.813;2019;9;3
03/03/2019;52;2.4125;1.638;2.782;3.927;6.445;8.963;2019;9;3
03/03/2019;53;2.528125;2.256;3.754;5.251;7.522;9.794;2019;9;3
03/03/2019;75;2.0425;1.978;3.252;4.527;6.768;9.01;2019;9;3
03/03/2019;76;2.185454545;1.698;3.164;4.63;6.241;7.852;2019;9;3
03/03/2019;84;1.461290323;1.461;2.749;4.036;5.888;7.741;2019;9;3
03/03/2019;93;2.74375;2.575;4.165;5.754;7.551;9.348;2019;9;3
10/03/2019;11;8.425;0.95;2.672;4.395;6.41;8.425;2019;10;3
10/03/2019;24;8.63125;1.538;2.719;3.901;6.266;8.631;2019;10;3
10/03/2019;27;8.35;1.45;2.728;4.006;6.178;8.35;2019;10;3
10/03/2019;28;9.41875;1.843;3.459;5.075;7.475;9.875;2019;10;3
10/03/2019;32;8.8;2.044;3.442;4.841;7.183;9.525;2019;10;3
10/03/2019;44;8.8125;1.11;2.54;3.971;6.392;8.813;2019;10;3
10/03/2019;52;8.9625;1.638;2.782;3.927;6.445;8.963;2019;10;3
10/03/2019;53;9.79375;2.256;3.754;5.251;7.522;9.794;2019;10;3
10/03/2019;75;9.01;1.978;3.252;4.527;6.768;9.01;2019;10;3
10/03/2019;76;4.548214286;1.698;3.164;4.63;6.241;7.852;2019;10;3
10/03/2019;84;5.590625;1.461;2.749;4.036;5.888;7.741;2019;10;3
10/03/2019;93;5.15;2.575;4.165;5.754;7.551;9.348;2019;10;3
17/03/2019;11;7.15;0.95;2.672;4.395;6.41;8.425;2019;11;3
17/03/2019;24;7.4375;1.538;2.719;3.901;6.266;8.631;2019;11;3
17/03/2019;27;5.05;1.45;2.728;4.006;6.178;8.35;2019;11;3
17/03/2019;28;9.875;1.843;3.459;5.075;7.475;9.875;2019;11;3
17/03/2019;32;9.525;2.044;3.442;4.841;7.183;9.525;2019;11;3
17/03/2019;44;7.7025;1.11;2.54;3.971;6.392;8.813;2019;11;3
17/03/2019;52;8.0125;1.638;2.782;3.927;6.445;8.963;2019;11;3
17/03/2019;53;9.703125;2.256;3.754;5.251;7.522;9.794;2019;11;3
17/03/2019;75;7.055;1.978;3.252;4.527;6.768;9.01;2019;11;3
17/03/2019;76;7.296428571;1.698;3.164;4.63;6.241;7.852;2019;11;3
17/03/2019;84;4.090625;1.461;2.749;4.036;5.888;7.741;2019;11;3
17/03/2019;93;7.76875;2.575;4.165;5.754;7.551;9.348;2019;11;3
24/03/2019;11;3.8;0.95;2.672;4.395;6.41;8.425;2019;12;3
24/03/2019;24;3.05;1.538;2.719;3.901;6.266;8.631;2019;12;3
24/03/2019;27;1.45;1.45;2.728;4.006;6.178;8.35;2019;12;3
24/03/2019;28;4.459375;1.843;3.459;5.075;7.475;9.875;2019;12;3
24/03/2019;32;3.9625;2.044;3.442;4.841;7.183;9.525;2019;12;3
24/03/2019;44;3.2975;1.11;2.54;3.971;6.392;8.813;2019;12;3
24/03/2019;52;3.6375;1.638;2.782;3.927;6.445;8.963;2019;12;3
24/03/2019;53;4.653125;2.256;3.754;5.251;7.522;9.794;2019;12;3
24/03/2019;75;3.8825;1.978;3.252;4.527;6.768;9.01;2019;12;3
24/03/2019;76;5.601818182;1.698;3.164;4.63;6.241;7.852;2019;12;3
24/03/2019;84;4;1.461;2.749;4.036;5.888;7.741;2019;12;3
24/03/2019;93;7.915625;2.575;4.165;5.754;7.551;9.348;2019;12;3
31/03/2019;11;4.7375;0.95;2.672;4.395;6.41;8.425;2019;13;3
31/03/2019;24;3.5625;1.538;2.719;3.901;6.266;8.631;2019;13;3
31/03/2019;27;5.8375;1.45;2.728;4.006;6.178;8.35;2019;13;3
31/03/2019;28;3.090625;1.843;3.459;5.075;7.475;9.875;2019;13;3
31/03/2019;32;3.48125;2.044;3.442;4.841;7.183;9.525;2019;13;3
31/03/2019;44;3.3725;1.11;2.54;3.971;6.392;8.813;2019;13;3
31/03/2019;52;3.325;1.638;2.782;3.927;6.445;8.963;2019;13;3
31/03/2019;53;3.584375;2.256;3.754;5.251;7.522;9.794;2019;13;3
31/03/2019;75;5.2875;1.978;3.252;4.527;6.768;9.01;2019;13;3
31/03/2019;76;5.529090909;1.698;3.164;4.63;6.241;7.852;2019;13;3
31/03/2019;84;7.487096774;1.461;2.749;4.036;5.888;7.741;2019;13;3
31/03/2019;93;6.3875;2.575;4.165;5.754;7.551;9.348;2019;13;3
07/04/2019;11;3.1375;1.175;2.107;3.04;3.932;4.825;2019;14;4
07/04/2019;24;3.28125;1.456;2.259;3.062;3.896;4.731;2019;14;4
07/04/2019;27;1.75;1.75;2.517;3.284;4.167;5.05;2019;14;4
07/04/2019;28;5.896875;1.897;2.842;3.786;5.063;6.341;2019;14;4
07/04/2019;32;3.09375;1.569;2.506;3.443;4.962;6.481;2019;14;4
07/04/2019;44;2.2725;1.743;2.3;2.857;4.341;5.825;2019;14;4
07/04/2019;52;5.0375;1.388;2.374;3.36;4.692;6.025;2019;14;4
07/04/2019;53;6.85;2.441;3.377;4.313;5.582;6.85;2019;14;4
07/04/2019;75;4.03;2.048;2.829;3.611;4.78;5.95;2019;14;4
07/04/2019;76;3.776785714;1.957;2.881;3.805;4.935;6.065;2019;14;4
07/04/2019;84;2.2875;2.288;2.891;3.494;4.507;5.519;2019;14;4
07/04/2019;93;6.00625;2.509;3.681;4.852;6.474;8.097;2019;14;4
14/04/2019;11;4.825;1.175;2.107;3.04;3.932;4.825;2019;15;4
14/04/2019;24;2.94375;1.456;2.259;3.062;3.896;4.731;2019;15;4
14/04/2019;27;4.325;1.75;2.517;3.284;4.167;5.05;2019;15;4
14/04/2019;28;4.05;1.897;2.842;3.786;5.063;6.341;2019;15;4
14/04/2019;32;4.30625;1.569;2.506;3.443;4.962;6.481;2019;15;4
14/04/2019;44;3.8425;1.743;2.3;2.857;4.341;5.825;2019;15;4
14/04/2019;52;2.1125;1.388;2.374;3.36;4.692;6.025;2019;15;4
14/04/2019;53;3.321875;2.441;3.377;4.313;5.582;6.85;2019;15;4
14/04/2019;75;3.285;2.048;2.829;3.611;4.78;5.95;2019;15;4
14/04/2019;76;5.154545455;1.957;2.881;3.805;4.935;6.065;2019;15;4
14/04/2019;84;5.25483871;2.288;2.891;3.494;4.507;5.519;2019;15;4
14/04/2019;93;2.509375;2.509;3.681;4.852;6.474;8.097;2019;15;4
21/04/2019;11;4.15;1.175;2.107;3.04;3.932;4.825;2019;16;4
21/04/2019;24;4.63125;1.456;2.259;3.062;3.896;4.731;2019;16;4
21/04/2019;27;2.925;1.75;2.517;3.284;4.167;5.05;2019;16;4
21/04/2019;28;5.1625;1.897;2.842;3.786;5.063;6.341;2019;16;4
21/04/2019;32;4.06875;1.569;2.506;3.443;4.962;6.481;2019;16;4
