region,aaaammjj,annee,mois,joursem,jour,temp,humidite,nebulosite,nebulosite2,rafale_periode,vitesse_vent,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h
52,2019-02-21,2019,2,3,21,6.900000000000027,96.0,100.5,100.5,3.925,1.9125,0.0,0.2,0.4,0.8,1.2000000000000002
52,2019-02-22,2019,2,4,22,9.812500000000021,74.75,100.0,100.0,5.2375,2.6375,0.0,0.2,0.4,0.8,1.8
52,2019-02-23,2019,2,5,23,11.625000000000021,68.875,100.0,100.0,5.0375,2.875,0.0,0.0,0.0,0.0,0.4
52,2019-02-24,2019,2,6,24,10.062500000000028,65.625,100.0,100.0,5.25,3.0625,0.0,0.0,0.0,0.0,0.0
52,2019-02-25,2019,2,0,25,9.250000000000028,64.875,100.0,100.0,4.8,2.4125,0.0,0.0,0.0,0.0,0.0
52,2019-02-26,2019,2,1,26,10.825000000000017,67.625,100.0,100.0,3.7375,1.8625,0.0,0.0,0.0,0.0,0.0
52,2019-02-27,2019,2,2,27,12.512500000000031,72.625,100.0,100.0,4.725,2.4,0.2,0.2,0.4,0.8,1.0
52,2019-02-28,2019,2,3,28,11.200000000000024,89.125,100.0,100.0,10.15,5.3375,0.0,0.4,0.8,1.6,2.2
52,2019-03-01,2019,3,4,1,10.125000000000021,78.125,100.0,100.0,6.8875,3.075,0.0,0.0,0.0,0.0,1.6
52,2019-03-02,2019,3,5,2,11.600000000000023,85.125,98.125,98.125,10.125,5.4,1.0,4.2,8.4,16.8,30.0
52,2019-03-03,2019,3,6,3,12.787500000000023,79.5,100.0,100.0,13.575,6.8375,6.8,12.9,13.3,13.700000000000001,17.3
52,2019-03-04,2019,3,0,4,9.66250000000003,74.125,93.75,93.75,18.75,8.9625,2.2,5.0,22.5,55.1,111.10000000000001
52,2019-03-05,2019,3,1,5,10.425000000000026,79.5,90.9375,92.5,8.6625,4.6875,0.0,1.4,2.8,8.4,28.2
52,2019-03-06,2019,3,2,6,11.237500000000026,84.75,100.0,100.0,10.0875,5.6625,4.4,12.3,23.9,38.9,42.9
52,2019-03-07,2019,3,3,7,9.125000000000028,80.25,95.0,95.0,10.512500000000001,5.2625,1.6,7.4,15.5,37.9,96.3
52,2019-03-08,2019,3,4,8,8.000000000000028,86.375,85.9375,96.875,8.075,4.425,0.2,0.4,0.6000000000000001,3.0,21.0
52,2019-03-09,2019,3,5,9,11.925000000000026,97.0,100.0,100.0,10.55,5.5875,0.8,2.2,4.6000000000000005,9.2,17.6
52,2019-03-10,2019,3,6,10,11.60000000000003,77.75,98.125,98.125,14.125,7.5875,0.2,1.0,2.0,4.2,9.0
52,2019-03-11,2019,3,0,11,8.350000000000023,70.0,90.0,100.0,7.35,3.8,0.0,0.0,0.0,0.0,1.0
52,2019-03-12,2019,3,1,12,7.21250000000002,85.875,93.75,96.875,10.3875,5.6125,1.2000000000000002,2.5999999999999996,4.4,4.8,4.8
52,2019-03-13,2019,3,2,13,8.437500000000014,74.75,83.125,86.25,12.0375,5.6,0.6000000000000001,1.0,2.8,9.4,22.2
52,2019-03-14,2019,3,3,14,10.387500000000017,82.625,100.0,100.0,14.3125,8.0125,0.2,0.2,0.4,1.0,2.8
52,2019-03-15,2019,3,4,15,11.20000000000001,91.0,100.0,100.0,12.475,6.575,0.0,0.2,0.4,0.6000000000000001,1.2000000000000002
52,2019-03-16,2019,3,5,16,11.000000000000028,77.625,100.0,100.0,11.4,5.7375,0.0,0.0,0.0,0.2,1.0
52,2019-03-17,2019,3,6,17,8.225000000000023,80.375,93.75,95.3125,11.75,5.325,3.4,4.6,9.200000000000001,18.0,27.4
52,2019-03-18,2019,3,0,18,7.85000000000003,80.0,92.1875,100.0,6.3,3.6375,0.0,0.6000000000000001,1.0,1.4,10.4
52,2019-03-19,2019,3,1,19,7.912500000000023,86.0,100.0,100.0,2.475,1.2,0.0,0.0,0.2,1.4,3.8
52,2019-03-20,2019,3,2,20,8.21250000000002,83.125,100.1875,100.125,2.9125,1.4125,0.0,0.0,0.0,0.0,0.0
52,2019-03-21,2019,3,3,21,10.350000000000009,76.375,94.375,95.0,5.425,2.7375,0.0,0.0,0.0,0.0,0.0
52,2019-03-22,2019,3,4,22,11.100000000000023,67.5,90.0,100.0,4.0125,1.8625,0.0,0.0,0.0,0.0,0.0
52,2019-03-23,2019,3,5,23,11.175000000000026,65.5,90.0,100.0,5.1375,2.5875,0.0,0.0,0.0,0.0,0.0
52,2019-03-24,2019,3,6,24,9.675000000000026,74.875,95.625,100.0,6.75,3.15,0.0,0.0,0.0,0.0,0.0
52,2019-03-25,2019,3,0,25,8.487500000000011,70.25,100.0,100.0,8.2375,3.6625,0.0,0.0,0.0,0.0,0.0
52,2019-03-26,2019,3,1,26,8.125000000000028,63.125,100.0,100.0,7.2125,3.325,0.0,0.0,0.0,0.0,0.0
52,2019-03-27,2019,3,2,27,9.16250000000003,64.75,100.0,100.0,7.7625,3.7375,0.0,0.0,0.0,0.0,0.0
52,2019-03-28,2019,3,3,28,8.925000000000018,70.625,100.0,100.0,7.7875,3.975,0.0,0.0,0.0,0.0,0.0
52,2019-03-29,2019,3,4,29,11.112500000000026,65.125,100.0,100.0,6.3875,3.2375,0.0,0.0,0.0,0.0,0.0
52,2019-03-30,2019,3,5,30,12.225000000000037,60.25,100.0,100.0,5.9375,3.15,0.0,0.0,0.0,0.0,0.0
52,2019-03-31,2019,3,6,31,12.937500000000028,63.25,100.0,100.0,4.5,1.9,0.0,0.0,0.0,0.0,0.0
52,2019-04-01,2019,4,0,1,13.875000000000021,67.625,98.125,98.125,6.2124999999999995,3.175,0.0,0.0,0.0,0.0,0.0
52,2019-04-02,2019,4,1,2,9.90000000000002,77.25,92.1875,92.1875,9.6625,4.675,0.2,0.2,0.4,0.4,0.4
52,2019-04-03,2019,4,2,3,5.4875000000000185,79.125,93.75,93.75,6.2,2.6,0.8,3.2,6.4,12.0,18.400000000000002
52,2019-04-04,2019,4,3,4,5.58750000000002,78.5,94.375,94.375,8.6,5.0375,0.6,0.8,1.0,2.6,10.0
52,2019-04-05,2019,4,4,5,8.650000000000034,84.125,96.875,96.875,7.875,4.275,0.6,4.4,9.4,15.8,23.8
52,2019-04-06,2019,4,5,6,7.875000000000028,91.0,98.75,98.75,5.699999999999999,2.4875,2.0,4.0,8.0,17.6,30.2
52,2019-04-07,2019,4,6,7,9.96250000000002,85.625,100.0,100.0,7.7,4.2125,1.2,3.4,6.8,15.4,39.2
52,2019-04-08,2019,4,0,8,9.050000000000033,85.25,98.1875,98.1875,6.375,3.3875,0.2,0.2,0.4,1.0,7.2
52,2019-04-09,2019,4,1,9,9.85000000000003,76.25,101.0,101.0,3.8,1.9625,0.2,0.4,0.8,1.4000000000000001,2.4000000000000004
52,2019-04-10,2019,4,2,10,8.675000000000026,87.875,100.3125,100.3125,5.7,2.7125,0.2,0.2,0.4,0.6000000000000001,1.6
52,2019-04-11,2019,4,3,11,10.200000000000017,66.25,92.5,92.5,7.3125,3.4875000000000003,0.0,0.0,0.0,0.4,1.2000000000000002
52,2019-04-12,2019,4,4,12,8.837500000000027,64.0,90.0,90.0,5.0625,2.1125,0.0,0.0,0.0,0.0,0.0
52,2019-04-13,2019,4,5,13,8.712500000000027,53.5,88.4375,88.4375,7.262499999999999,3.9499999999999997,0.0,0.0,0.0,0.0,0.0
52,2019-04-14,2019,4,6,14,8.500000000000028,44.5,100.0,100.0,8.075,4.4750000000000005,0.0,0.0,0.0,0.0,0.0
52,2019-04-15,2019,4,0,15,10.387500000000024,54.25,98.75,98.75,9.3,5.387499999999999,0.2,1.2,1.4,1.4,1.4
52,2019-04-16,2019,4,1,16,12.162500000000023,81.5,91.875,91.875,7.3875,3.8125,0.6,1.2000000000000002,3.4,8.2,17.4
52,2019-04-17,2019,4,2,17,14.325000000000031,67.125,98.125,98.125,8.4625,4.7875,0.0,0.0,0.0,0.0,0.4
52,2019-04-18,2019,4,3,18,17.087500000000027,60.625,81.25,81.25,7.5875,3.9375,0.0,0.0,0.0,0.0,0.0
52,2019-04-19,2019,4,4,19,18.75000000000003,53.75,75.0,75.0,4.25,1.55,0.0,0.0,0.0,0.0,0.0
52,2019-04-20,2019,4,5,20,18.00000000000002,57.375,75.0,75.0,7.35,3.45,0.0,0.0,0.0,0.0,0.0
52,2019-04-21,2019,4,6,21,15.550000000000026,66.125,79.6875,79.6875,5.925,2.625,0.0,0.0,0.0,0.0,0.0
52,2019-04-22,2019,4,0,22,15.950000000000024,65.625,91.875,91.875,6.95,3.7875,0.0,0.0,0.0,0.0,0.0
52,2019-04-23,2019,4,1,23,14.562500000000021,77.125,95.0,95.0,6.525,3.3875,1.8,2.4000000000000004,4.800000000000001,7.4,7.4
52,2019-04-24,2019,4,2,24,11.687500000000021,82.625,95.625,95.625,9.4625,4.55,4.7,16.4,29.8,55.9,93.0
52,2019-04-25,2019,4,3,25,11.050000000000026,79.5,93.75,93.75,11.8125,5.4625,0.6,2.6,7.6,19.3,59.0
52,2019-04-26,2019,4,4,26,11.512500000000024,79.875,96.25,96.25,9.125,5.05,0.2,1.0,1.8,4.6,14.2
52,2019-04-27,2019,4,5,27,11.387500000000017,71.875,94.375,94.375,12.425,6.3875,0.4,3.2,7.2,15.2,30.0
52,2019-04-28,2019,4,6,28,10.21250000000002,81.75,98.125,98.125,6.175,3.4375,0.0,0.0,0.0,0.0,1.2
52,2019-04-29,2019,4,0,29,11.387500000000017,73.5,89.0,89.0,5.6625,2.3625,0.0,0.4,0.8,1.6,2.4000000000000004
52,2019-04-30,2019,4,1,30,13.137500000000024,63.375,76.5625,76.5625,4.9375,2.15,0.0,0.0,0.0,0.0,0.8
52,2019-05-01,2019,5,2,1,13.412500000000016,73.75,92.1875,92.1875,3.7750000000000004,1.5875,0.4,2.6,2.6,2.6,2.6
52,2019-05-02,2019,5,3,2,11.550000000000026,78.5,97.5,97.5,6.625,2.8625,4.4,4.4,7.0,12.200000000000001,22.6
52,2019-05-03,2019,5,4,3,11.200000000000017,79.875,98.125,98.125,4.1875,2.2875,0.0,2.5,9.4,23.2,50.0
52,2019-05-04,2019,5,5,4,10.000000000000036,69.625,100.0,100.0,8.9,4.0875,0.0,0.2,0.4,0.4,1.2000000000000002
52,2019-05-05,2019,5,6,5,8.100000000000023,63.25,97.5,97.5,6.8625,2.775,0.0,0.0,0.0,0.4,1.2000000000000002
52,2019-05-06,2019,5,0,6,9.812500000000028,63.0,99.375,99.375,3.9250000000000003,1.6875,0.0,0.0,0.0,0.0,0.0
52,2019-05-07,2019,5,1,7,11.825000000000024,62.625,96.25,96.25,6.1875,2.9,0.2,0.2,0.2,0.2,0.2
52,2019-05-08,2019,5,2,8,13.137500000000024,81.875,97.5,97.5,15.0625,7.3125,4.9,13.7,22.5,33.3,49.5
52,2019-05-09,2019,5,3,9,12.825000000000024,76.125,93.75,93.75,12.4375,6.2625,0.0,3.4,11.9,35.7,87.5
52,2019-05-10,2019,5,4,10,12.262500000000031,93.125,100.0,100.0,7.575,4.275,0.4,1.8,3.6,6.0,7.6000000000000005
52,2019-05-11,2019,5,5,11,13.15000000000002,73.5,91.875,91.875,8.5,3.7375,0.0,1.0,2.0,6.0,16.4
52,2019-05-12,2019,5,6,12,12.637500000000024,63.375,90.0,90.0,6.975,3.75,0.0,0.0,0.0,0.0,2.0
52,2019-05-13,2019,5,0,13,13.737500000000026,51.75,90.0,90.0,9.875,5.0625,0.0,0.0,0.0,0.0,0.0
52,2019-05-14,2019,5,1,14,15.275000000000027,42.25,90.0,90.0,12.4375,6.9,0.0,0.0,0.0,0.0,0.0
52,2019-05-15,2019,5,2,15,15.375000000000014,44.125,90.625,90.625,10.799999999999999,6.025,0.0,0.0,0.0,0.0,0.0
52,2019-05-16,2019,5,3,16,14.700000000000024,48.0,96.25,96.25,7.8625,4.4875,0.0,0.0,0.0,0.0,0.0
52,2019-05-17,2019,5,4,17,14.687500000000014,60.5,100.0,100.0,7.05,3.3000000000000003,0.0,0.0,0.0,0.0,0.0
52,2019-05-18,2019,5,5,18,13.612500000000026,77.5,98.4375,98.4375,5.125,2.6625,0.4,1.0,2.0,4.0,7.6
52,2019-05-19,2019,5,6,19,12.825000000000024,81.625,89.0625,89.0625,6.0,3.025,0.0,0.4,0.8,0.8,1.2000000000000002
52,2019-05-20,2019,5,0,20,13.412500000000037,81.5,95.625,95.625,4.675,2.4625,0.0,1.2,2.4,4.4,6.0
52,2019-05-21,2019,5,1,21,15.037500000000016,72.625,93.75,93.75,4.7625,1.975,0.0,0.0,0.0,1.2,6.0
52,2019-05-22,2019,5,2,22,16.93750000000002,66.875,89.0625,89.0625,4.3,2.125,0.0,0.0,0.0,0.0,0.0
52,2019-05-23,2019,5,3,23,17.237500000000026,70.75,79.6875,79.6875,3.9,1.575,1.4,2.4,2.4,2.4,2.4
52,2019-05-24,2019,5,4,24,16.41250000000003,71.125,95.0,95.0,7.125,3.025,0.2,0.4,3.2,8.799999999999999,19.8
52,2019-05-25,2019,5,5,25,15.012500000000024,77.25,98.4375,98.4375,6.1375,2.925,0.0,0.0,0.0,0.0,0.2
52,2019-05-26,2019,5,6,26,14.512500000000017,86.125,95.625,95.625,5.3875,2.5875,0.0,0.4,0.8,1.6,2.0
52,2019-05-27,2019,5,0,27,16.30000000000002,76.875,98.125,98.125,6.65,3.25,1.4,3.2,6.4,12.8,16.8
52,2019-05-28,2019,5,1,28,13.737500000000026,74.625,88.125,88.125,7.3875,3.55,1.6,1.6,3.2,4.800000000000001,4.800000000000001
52,2019-05-29,2019,5,2,29,12.875000000000028,83.125,95.3125,95.3125,6.3500000000000005,3.0875,0.4,0.4,0.8,2.8000000000000003,9.200000000000001
52,2019-05-30,2019,5,3,30,16.300000000000026,77.0,89.375,89.375,5.7375,2.95,0.0,0.0,0.0,0.4,2.0
52,2019-05-31,2019,5,4,31,17.87500000000002,68.0,99.375,99.375,3.6875,1.5999999999999999,0.0,0.2,0.4,0.8,1.4000000000000001
52,2019-06-01,2019,6,5,1,21.52500000000002,62.125,101.0,101.0,3.9375,1.85,0.0,0.0,0.0,0.0,0.2
52,2019-06-02,2019,6,6,2,18.17500000000001,77.625,100.6875,100.6875,6.05,2.8875,0.0,0.2,0.4,0.8,1.2000000000000002
52,2019-06-03,2019,6,0,3,17.12500000000003,72.375,93.75,93.75,5.6125,2.375,0.4,1.4,2.8,5.6,8.6
52,2019-06-04,2019,6,1,4,15.550000000000033,84.125,100.0,100.0,7.1875,3.4125,3.3000000000000003,14.3,28.599999999999998,57.2,81.60000000000001
52,2019-06-05,2019,6,2,5,14.087500000000027,75.875,90.625,90.625,5.4125000000000005,3.0125,0.0,0.2,0.4,0.6000000000000001,36.4
52,2019-06-06,2019,6,3,6,14.050000000000026,73.125,94.375,94.375,7.1125,3.1125,1.7999999999999998,2.5999999999999996,4.6,8.0,13.4
52,2019-06-07,2019,6,4,7,13.450000000000031,84.0,95.625,95.625,15.7125,7.75,4.3,14.1,28.8,58.0,101.0
52,2019-06-08,2019,6,5,8,14.07500000000001,78.0,91.875,91.875,8.4375,4.0625,1.7999999999999998,3.1999999999999997,6.4,13.8,40.800000000000004
52,2019-06-09,2019,6,6,9,13.887500000000017,82.625,97.5,97.5,5.1375,2.1999999999999997,0.0,0.6000000000000001,1.2,1.6,6.6
52,2019-06-10,2019,6,0,10,13.312500000000021,76.125,84.5625,84.5625,6.2625,3.6875,0.0,0.2,0.2,1.0,3.4
52,2019-06-11,2019,6,1,11,10.287500000000023,89.375,92.1875,92.1875,3.7125,1.8375,1.2,3.2,6.199999999999999,10.4,11.0
52,2019-06-12,2019,6,2,12,13.075000000000024,82.375,93.75,93.75,6.0125,3.2125,2.4,5.800000000000001,12.0,23.6,47.2
52,2019-06-13,2019,6,3,13,14.287500000000016,78.625,98.75,98.75,7.675,3.925,0.2,1.0,2.0,6.6,21.400000000000002
52,2019-06-14,2019,6,4,14,14.700000000000017,74.375,100.0,100.0,5.4125,3.05,0.0,0.0,0.0,0.0,1.6
52,2019-06-15,2019,6,5,15,14.425000000000011,81.75,96.875,96.875,8.975,4.3375,0.2,0.4,0.8,1.2000000000000002,1.8
52,2019-06-16,2019,6,6,16,16.712500000000034,72.875,98.125,98.125,6.8374999999999995,3.5125,0.0,0.0,0.0,0.4,1.4000000000000001
52,2019-06-17,2019,6,0,17,19.45000000000003,63.625,100.0,100.0,5.1125,2.3375,0.0,0.0,0.0,0.0,0.0
52,2019-06-18,2019,6,1,18,22.68750000000002,62.875,100.0,100.0,6.2,2.75,0.0,0.2,0.4,0.8,1.0
52,2019-06-19,2019,6,2,19,17.72500000000003,86.0,98.75,98.75,8.8125,4.45,0.0,0.4,0.8,1.2000000000000002,1.8
52,2019-06-20,2019,6,3,20,16.82500000000003,69.375,100.0,100.0,6.15,2.9250000000000003,0.0,0.0,0.0,0.4,2.0
52,2019-06-21,2019,6,4,21,17.962500000000027,60.875,92.1875,92.1875,6.15,2.75,0.0,0.0,0.0,0.0,0.0
52,2019-06-22,2019,6,5,22,20.037500000000023,53.75,100.0,100.0,7.2250000000000005,3.6,0.0,0.0,0.0,0.0,0.0
52,2019-06-23,2019,6,6,23,22.33750000000002,61.5,100.0,100.0,6.8625,3.7,0.0,0.0,0.0,0.0,0.0
52,2019-06-24,2019,6,0,24,18.43750000000003,89.0,95.625,95.625,6.425,3.275,0.6000000000000001,4.4,8.8,17.400000000000002,24.0
52,2019-06-25,2019,6,1,25,21.600000000000016,77.25,98.125,98.125,5.5625,2.3125,0.0,0.0,0.0,0.2,11.200000000000001
52,2019-06-26,2019,6,2,26,27.725000000000016,59.75,100.0,100.0,9.275,4.75,0.0,0.0,0.0,0.0,0.0
52,2019-06-27,2019,6,3,27,31.36250000000002,52.125,100.0,100.0,8.3875,4.85,0.0,0.0,0.0,0.0,0.0
52,2019-06-28,2019,6,4,28,26.737500000000033,72.75,100.0,100.0,7.0375,3.6375,0.0,0.0,0.0,0.0,0.0
52,2019-06-29,2019,6,5,29,22.61250000000001,82.375,100.0,100.0,5.074999999999999,2.75,0.0,0.0,0.0,0.0,0.0
52,2019-06-30,2019,6,6,30,22.012500000000024,60.75,98.4375,98.4375,6.9,3.0875000000000004,0.0,0.0,0.0,0.0,0.0
52,2019-07-01,2019,7,0,1,19.90000000000002,62.125,95.3125,95.3125,9.3,3.675,0.0,1.0,2.0,4.0,5.2
52,2019-07-02,2019,7,1,2,23.183333333333355,45.166666666666664,93.75,93.75,8.083333333333334,3.75,0.0,0.0,0.0,0.0,1.4
52,2019-07-03,2019,7,2,3,23.162500000000016,48.0,75.0,75.0,10.6625,5.0874999999999995,0.0,0.0,0.0,0.0,0.0
52,2019-07-04,2019,7,3,4,24.42500000000002,41.125,75.0,75.0,9.6375,5.0625,0.0,0.0,0.0,0.0,0.0
52,2019-07-05,2019,7,4,5,24.86250000000002,44.375,89.0625,89.0625,6.125,2.75,0.0,0.0,0.0,0.0,0.0
52,2019-07-06,2019,7,5,6,24.36250000000002,60.25,100.0,100.0,5.0125,2.2625,0.0,0.0,0.0,0.0,0.0
52,2019-07-07,2019,7,6,7,24.037500000000023,49.0,100.0,100.0,5.825,2.575,0.0,0.0,0.0,0.0,0.0
52,2019-07-08,2019,7,0,8,22.912500000000016,53.125,100.0,100.0,8.675,4.5125,0.0,0.0,0.0,0.0,0.0
52,2019-07-09,2019,7,1,9,22.225000000000016,36.5,100.0,100.0,9.6875,4.9875,0.0,0.0,0.0,0.0,0.0
52,2019-07-10,2019,7,2,10,23.162500000000023,45.75,100.0,100.0,6.6375,2.4875,0.0,0.0,0.0,0.0,0.0
52,2019-07-11,2019,7,3,11,21.45000000000003,57.0,100.0,100.0,6.0625,3.525,0.0,0.4,0.8,1.6,2.0
52,2019-07-12,2019,7,4,12,21.50000000000002,74.125,100.0,100.0,5.7125,2.7375,0.0,0.0,0.0,0.0,1.2000000000000002
52,2019-07-13,2019,7,5,13,21.80000000000004,57.875,100.0,100.0,7.987500000000001,3.1625,0.0,0.0,0.0,0.0,0.0
52,2019-07-14,2019,7,6,14,22.162500000000023,53.875,100.0,100.0,8.8,4.1375,0.0,0.0,0.0,0.0,0.0
52,2019-07-15,2019,7,0,15,21.337500000000013,49.0,100.0,100.0,7.325,3.375,0.0,0.0,0.0,0.0,0.0
52,2019-07-16,2019,7,1,16,22.48750000000001,51.625,100.0,100.0,6.3374999999999995,2.75,0.0,0.0,0.0,0.0,0.0
52,2019-07-17,2019,7,2,17,20.887500000000017,55.375,100.0,100.0,5.7875,3.025,0.0,0.0,0.0,0.0,0.0
52,2019-07-18,2019,7,3,18,18.262500000000017,82.125,97.5,97.5,6.449999999999999,3.7625,0.0,0.4,0.8,1.0,1.0
52,2019-07-19,2019,7,4,19,19.98750000000002,73.375,100.0,100.0,6.1375,2.9625,0.0,0.2,0.4,1.4000000000000001,3.6
52,2019-07-20,2019,7,5,20,20.350000000000016,79.375,100.0,100.0,6.95,4.0625,0.0,0.0,0.0,0.0,0.2
52,2019-07-21,2019,7,6,21,20.30000000000001,71.375,100.0,100.0,5.125,2.3375,0.2,0.2,0.4,0.8,1.4000000000000001
52,2019-07-22,2019,7,0,22,23.600000000000016,62.0,100.0,100.0,5.075,2.175,0.0,0.0,0.0,0.0,0.2
52,2019-07-23,2019,7,1,23,27.912500000000023,52.625,100.0,100.0,7.6625,3.275,0.0,0.0,0.0,0.0,0.0
52,2019-07-24,2019,7,2,24,26.612500000000026,64.625,100.0,100.0,4.925,2.2625,0.0,0.0,0.0,0.0,0.0
52,2019-07-25,2019,7,3,25,26.57500000000003,58.875,95.0,95.0,7.512499999999999,4.0375,0.0,0.0,0.0,0.0,0.0
52,2019-07-26,2019,7,4,26,19.725000000000033,91.75,95.625,95.625,4.3999999999999995,1.875,2.8000000000000003,7.800000000000001,15.6,28.6,36.0
52,2019-07-27,2019,7,5,27,19.675000000000033,70.625,94.375,94.375,6.7,2.775,0.4,0.4,0.8,3.8,27.8
52,2019-07-28,2019,7,6,28,17.850000000000023,65.625,93.75,93.75,6.425,3.475,0.0,0.0,0.0,0.4,1.8
52,2019-07-29,2019,7,0,29,18.67500000000002,71.75,94.375,94.375,8.9,4.925,0.4,0.4,0.4,0.4,0.4
52,2019-07-30,2019,7,1,30,18.012500000000017,75.875,93.75,93.75,11.75,6.225,0.0,3.2,6.8,14.0,19.0
52,2019-07-31,2019,7,2,31,17.850000000000016,72.25,99.375,99.375,5.987500000000001,2.9,0.0,0.0,0.0,0.0,9.4
52,2019-08-01,2019,8,3,1,19.92500000000002,72.25,100.0,100.0,4.5875,1.8375,0.0,0.2,0.4,0.8,1.2000000000000002
52,2019-08-02,2019,8,4,2,20.77500000000002,63.0,89.0625,89.0625,4.875,2.2625,0.0,0.0,0.0,0.0,0.4
52,2019-08-03,2019,8,5,3,22.425000000000026,60.0,76.5625,76.5625,4.6875,2.4499999999999997,0.0,0.0,0.0,0.0,0.0
52,2019-08-04,2019,8,6,4,19.58750000000002,75.75,93.75,93.75,5.7375,3.05,0.0,0.0,0.0,0.0,0.0
52,2019-08-05,2019,8,0,5,19.512500000000024,79.875,100.1875,100.1875,6.7375,3.825,0.0,0.2,0.4,0.8,1.0
52,2019-08-06,2019,8,1,6,19.362500000000026,87.0,98.75,98.75,4.7625,2.275,1.7999999999999998,3.4000000000000004,6.800000000000001,13.200000000000001,21.4
52,2019-08-07,2019,8,2,7,19.887500000000024,75.0,90.625,90.625,5.0874999999999995,2.125,0.0,0.2,0.4,1.2000000000000002,7.8
52,2019-08-08,2019,8,3,8,22.237500000000026,70.625,95.625,95.625,5.375,3.0,0.0,0.0,0.0,0.0,0.2
52,2019-08-09,2019,8,4,9,20.40000000000002,81.625,96.25,96.25,12.825,5.9125,8.1,10.8,21.6,43.2,59.300000000000004
52,2019-08-10,2019,8,5,10,19.58750000000002,69.5,93.75,93.75,11.625,6.175,0.0,0.0,0.0,0.0,27.1
52,2019-08-11,2019,8,6,11,17.90000000000002,76.375,93.125,93.125,5.8875,3.4,0.0,0.0,0.0,0.0,0.0
52,2019-08-12,2019,8,0,12,16.97500000000003,76.0,90.0,90.0,6.8375,3.7874999999999996,1.5999999999999999,1.7999999999999998,3.6,7.2,9.4
52,2019-08-13,2019,8,1,13,16.050000000000026,73.375,93.75,93.75,5.575,3.1125,0.0,0.0,0.0,0.0,5.0
52,2019-08-14,2019,8,2,14,16.87500000000003,84.75,95.3125,95.3125,7.125,3.8875,0.2,0.8,1.0,1.0,1.0
52,2019-08-15,2019,8,3,15,18.32500000000003,77.125,100.0,100.0,6.8125,3.525,0.0,0.0,0.6,2.2,5.4
52,2019-08-16,2019,8,4,16,17.362500000000026,80.125,98.75,98.75,6.6875,3.5125,0.0,0.2,0.4,0.8,1.2000000000000002
52,2019-08-17,2019,8,5,17,18.937500000000036,93.25,100.0,100.0,8.725,4.5125,5.4,15.5,31.0,61.2,76.7
52,2019-08-18,2019,8,6,18,19.087500000000027,77.5,85.9375,85.9375,10.65,5.6875,0.2,4.2,8.4,17.6,72.3
52,2019-08-19,2019,8,0,19,16.312500000000014,73.875,75.0,75.0,5.575,2.7375,0.0,0.2,0.4,0.8,10.200000000000001
52,2019-08-20,2019,8,1,20,16.887500000000024,68.625,75.0,75.0,4.525,2.1125,0.0,0.0,0.0,0.0,0.4
52,2019-08-21,2019,8,2,21,19.47500000000003,56.875,75.0,75.0,5.3,2.475,0.0,0.0,0.0,0.0,0.0
52,2019-08-22,2019,8,3,22,20.90000000000002,53.375,75.0,75.0,4.725,2.1,0.0,0.0,0.0,0.0,0.0
52,2019-08-23,2019,8,4,23,23.225000000000023,46.125,75.0,75.0,6.8,3.5625,0.0,0.0,0.0,0.0,0.0
52,2019-08-24,2019,8,5,24,24.587500000000027,47.875,75.0,75.0,4.8125,2.05,0.0,0.0,0.0,0.0,0.0
52,2019-08-25,2019,8,6,25,20.412500000000016,75.25,75.0,75.0,4.25,2.0625,0.0,0.0,0.0,0.0,0.0
52,2019-08-26,2019,8,0,26,23.86250000000002,67.375,76.5625,76.5625,6.45,2.8875,0.0,0.0,0.0,0.0,0.0
52,2019-08-27,2019,8,1,27,22.05000000000001,75.25,98.125,98.125,5.5,2.5625,0.0,0.0,0.0,0.0,0.0
52,2019-08-28,2019,8,2,28,19.537500000000016,79.5,97.5,97.5,6.5375,3.5,0.0,0.0,0.0,0.0,0.0
52,2019-08-29,2019,8,3,29,19.512500000000024,73.875,86.875,86.875,4.6125,2.075,0.0,0.2,0.4,0.8,1.2000000000000002
52,2019-08-30,2019,8,4,30,20.575000000000017,61.0,76.5625,76.5625,4.2125,1.7,0.0,0.0,0.0,0.0,0.4
52,2019-08-31,2019,8,5,31,18.887500000000024,72.5,100.0,100.0,7.3375,3.9,0.0,0.0,0.0,0.0,0.0
52,2019-09-01,2019,9,6,1,17.825000000000017,63.375,96.875,96.875,6.8375,3.0625,0.0,0.2,0.4,0.8,1.6
52,2019-09-02,2019,9,0,2,16.36250000000002,59.625,90.0,90.0,5.8625,2.45,0.0,0.0,0.0,0.0,0.0
52,2019-09-03,2019,9,1,3,17.93750000000002,63.5,90.0,90.0,5.3625,2.5125,0.0,0.0,0.0,0.0,0.0
52,2019-09-04,2019,9,2,4,16.050000000000026,75.125,97.0625,97.0625,5.075,2.4,0.0,0.0,0.0,0.0,0.0
52,2019-09-05,2019,9,3,5,14.950000000000024,67.625,93.75,93.75,7.0,3.225,0.0,0.0,0.0,0.0,0.0
52,2019-09-06,2019,9,4,6,14.662500000000023,65.75,79.6875,79.6875,5.5125,2.675,0.0,0.0,0.0,0.0,0.0
52,2019-09-07,2019,9,5,7,17.58750000000002,63.875,100.0,100.0,7.5125,3.6624999999999996,0.0,0.2,0.4,0.8,1.2000000000000002
