Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Production totale (MW);temp;humidite;nebulosite;rafale_periode;vitesse_vent;pluie_3h;pluie_6h;pluie_12h;pluie_24h;year;week
2019-01-27;27;4043;187;0;33;0;312;0;29;3482;561;-0.5249999999999773;76.5;100.0;7.2625;3.9;-0.1;-0.2;-0.4;3.9;2019;4
2019-01-27;28;4973;441;6372;134;0;16;0;54;-2044;7017;3.089062500000028;84.21875;94.90625;4.225;2.74375;3.7;5.9;10.8;37.6;2019;4
2019-01-27;32;8711;2188;5430;384;0;2;0;119;589;8123;-0.5312499999999787;93.6875;87.5;3.15;1.88125;0.5999999999999999;0.8;0.8;7.2;2019;4
2019-01-27;44;8147;2455;10346;129;0;1177;-6;116;-6070;14217;-1.8524999999999765;84.35;99.75;4.3275;2.655;-0.1;0.6;5.4;21.4;2019;4
2019-01-27;52;5002;1352;0;63;0;5;0;50;3532;1470;4.000000000000021;84.875;100.0;2.925;1.6625;0.2;0.2;0.0;0.2;2019;4
2019-01-27;53;3976;267;0;82;0;28;-1;38;3562;414;6.709375000000023;89.8125;100.0;4.403125;2.3375;1.8;4.1;9.4;42.8;2019;4
2019-01-27;75;8242;286;6749;145;-1;942;0;215;-94;8336;2.947500000000018;77.725;94.3125;5.1875;2.63;0.2;0.3;2.0;46.2;2019;4
2019-01-27;76;7806;96;2615;1019;0;3257;0;86;733;7073;2.094642857142879;66.46428571428571;96.25;11.730357142857144;6.351785714285714;-0.3;0.0;23.7;211.7;2019;4
2019-01-27;84;12282;728;13367;164;0;7455;-4;134;-9563;21844;-0.2687499999999723;73.65625;88.125;11.746875;6.465625;-0.2;0.8;7.5;48.0;2019;4
2019-01-27;93;7535;1951;0;33;0;2267;0;93;3191;4344;5.298437500000024;47.390625;64.453125;10.39375;5.984375;0.0;0.0;0.9;3.3;2019;4
2019-02-03;11;13702;584;0;9;0;9;0;139;12961;741;1.46250000000002;90.25;87.5;8.0375;4.4875;12.5;28.6;61.2;117.2;2019;5
2019-02-03;24;3629;111;10437;364;0;57;0;51;-7391;11020;3.0937500000000213;86.1875;97.1875;11.7;5.90625;5.5;11.2;35.0;67.10000000000001;2019;5
2019-02-03;27;3768;176;0;246;0;271;0;32;3043;725;2.1375000000000317;84.0;97.5;11.125;6.1125;3.3;5.3;5.4;4.2;2019;5
2019-02-03;28;5086;421;6619;68;0;12;0;59;-2094;7179;2.617187500000025;82.671875;91.8125;9.7703125;5.471875;16.4;45.0;129.6;280.8;2019;5
2019-02-03;32;8562;2115;5396;319;0;2;0;134;597;7966;0.7000000000000242;90.9375;87.59375;4.71875;2.75625;10.9;23.8;45.0;52.8;2019;5
2019-02-03;44;7789;2452;10352;574;0;1101;-6;117;-6802;14590;1.2475000000000236;85.175;93.0;9.7075;5.5475;19.6;36.6;68.2;107.8;2019;5
2019-02-03;52;5173;1014;0;114;0;4;0;49;3994;1181;4.075000000000017;83.375;98.8125;6.825;3.45;-0.3;0.1999999999999999;9.3;47.6;2019;5
2019-02-03;53;4276;619;0;42;0;38;-1;42;3536;740;4.971875000000022;78.90625;93.203125;10.759375;4.965625;12.5;27.2;100.4;385.9;2019;5
2019-02-03;75;7935;290;6715;198;-1;970;0;200;-437;8372;4.4900000000000215;86.4;94.2625;9.74;4.67;35.1;76.9;170.6;352.0;2019;5
2019-02-03;76;7266;93;2573;274;0;3202;0;82;1042;6224;4.2160714285714525;80.92857142857143;97.94642857142856;10.282142857142857;5.264285714285714;37.0;89.9;204.6;386.0;2019;5
2019-02-03;84;11532;707;12609;111;0;7488;-3;121;-9500;21033;2.8625000000000185;70.875;85.3125;8.484375;4.025;5.7;11.2;22.7;42.6;2019;5
2019-02-03;93;7293;1887;0;6;0;2118;0;99;3183;4110;4.03125000000002;68.125;63.4375;8.5625;5.08125;9.7;21.9;46.3;84.2;2019;5
2019-02-10;11;13986;1597;0;16;0;5;0;141;12227;1759;1.40000000000002;81.875;90.0;6.3875;3.7625;-0.2;-0.2;-0.2;-0.4;2019;6
2019-02-10;24;3670;106;11687;243;0;38;0;52;-8456;12126;0.6750000000000185;88.6875;99.0625;4.49375;2.5625;0.9;2.0;2.6;2.5;2019;6
2019-02-10;27;3832;166;0;27;0;257;0;46;3336;496;0.9000000000000128;78.25;82.8125;3.2375;1.6875;0.0;0.0;0.0;-0.3;2019;6
2019-02-10;28;5077;708;6470;442;0;13;0;40;-2595;7673;3.4218750000000195;86.125;99.375;9.153125;5.315625;11.1;22.4;36.0;36.1;2019;6
2019-02-10;32;8746;2171;5390;2266;0;2;0;112;-1195;9941;1.9937500000000237;85.3125;85.9375;8.7875;5.09375;6.5;13.0;21.6;23.4;2019;6
2019-02-10;44;7545;2483;10368;439;0;1060;0;115;-6920;14465;0.4050000000000253;82.95;90.25;3.64;1.955;0.1;0.1;0.4;26.1;2019;6
2019-02-10;52;5325;955;0;294;0;4;0;48;4024;1301;4.050000000000026;92.625;100.0;9.1;5.0;6.2;7.4;17.1;17.299999999999997;2019;6
2019-02-10;53;4022;711;0;50;0;15;-1;47;3199;822;8.046875000000023;88.5625;91.40625;11.20625;6.78125;49.4;97.8;192.4;260.0;2019;6
2019-02-10;75;8480;286;6712;452;-1;1013;0;200;-182;8662;1.702500000000019;88.35;92.0625;6.08;3.6125;25.6;42.7;54.0;54.0;2019;6
2019-02-10;76;7303;91;2586;333;0;3161;-9;92;1049;6254;3.194545454545478;62.36363636363637;94.3181818181818;5.901818181818182;2.9854545454545454;3.9;4.5;4.3;2.8;2019;6
2019-02-10;84;11526;675;12664;63;0;6678;-10;118;-8662;20188;0.7193548387097034;73.12903225806451;76.7741935483871;6.532258064516129;3.183870967741936;-0.1;-0.3;-0.7000000000000001;4.7;2019;6
2019-02-10;93;6847;1969;0;11;0;1794;0;91;2983;3865;6.006250000000017;58.1875;45.78125;6.51875;3.74375;0.0;0.0;0.0;1.1;2019;6
2019-02-17;11;12918;464;0;4;4;9;0;144;12292;625;2.3125000000000284;86.375;79.8125;2.875;1.4125;0.0;0.0;0.0;0.0;2019;7
2019-02-17;24;3497;106;11741;157;31;42;0;57;-8637;12134;4.012500000000024;83.4375;95.0;4.9375;3.15625;0.0;0.0;0.0;0.0;2019;7
2019-02-17;27;3747;171;0;282;39;157;0;44;3054;693;1.500000000000021;85.375;100.0;3.4875;1.8875;0.0;0.0;0.0;0.0;2019;7
2019-02-17;28;4675;1102;6453;151;10;18;0;42;-3100;7776;4.409375000000017;83.625;83.640625;5.83125;3.4625;0.0;0.0;0.0;0.0;2019;7
2019-02-17;32;7925;2076;5357;383;9;2;0;110;-11;7937;3.681250000000031;83.1875;87.09375;4.88125;2.7875;-0.2;-0.3;-0.5;-0.5;2019;7
2019-02-17;44;7514;1994;10379;391;114;1177;-6;113;-6649;14162;1.0500000000000242;89.2;85.9625;2.065;0.7849999999999999;0.0;0.0;-0.2;-0.6000000000000001;2019;7
2019-02-17;52;5077;628;0;224;36;3;0;46;4140;937;6.125000000000028;73.875;100.0;5.05;2.875;0.0;0.0;0.0;0.6000000000000001;2019;7
2019-02-17;53;4021;255;0;226;9;20;-2;45;3468;553;7.237500000000018;77.28125;66.953125;6.446875;3.603125;0.4;0.8;1.6;2.6;2019;7
2019-02-17;75;7774;243;6681;431;263;906;0;162;-912;8686;6.115000000000025;69.975;81.9625;5.075;2.855;0.0;0.2;0.6000000000000001;1.3;2019;7
2019-02-17;76;6838;90;2561;138;267;2796;-9;88;907;5931;5.910714285714309;64.78571428571429;98.71428571428572;4.853571428571429;2.6517857142857144;0.0;0.0;0.0;-0.4;2019;7
2019-02-17;84;11370;688;12570;119;117;6518;-11;125;-8755;20126;3.412500000000021;73.34375;68.046875;4.634375;2.20625;0.0;0.0;0.0;-0.1;2019;7
2019-02-17;93;6253;1749;0;9;242;2014;0;80;2158;4094;8.200000000000022;57.29032258064516;47.17741935483871;7.316129032258065;4.287096774193548;0.0;0.0;0.0;0.0;2019;7
2019-02-24;11;11628;434;0;0;4;11;0;135;11044;584;5.862500000000026;84.875;47.0;2.5875;0.95;0.0;0.0;0.0;-0.2;2019;8
2019-02-24;24;3108;105;11642;13;22;19;0;56;-8748;11857;7.206250000000026;86.1875;100.3125;3.13125;1.75625;0.0;0.0;0.0;-0.4;2019;8
2019-02-24;27;3386;170;0;20;38;315;0;31;2814;574;5.187500000000036;86.25;84.5625;2.2875;1.175;0.0;0.0;0.0;0.0;2019;8
2019-02-24;28;4348;494;7249;117;5;21;0;37;-3576;7923;6.309375000000022;87.0;82.25;5.790625;3.346875;-0.1;-0.2;-0.4;-0.1;2019;8
2019-02-24;32;7247;2181;4562;450;10;2;0;119;-78;7324;6.312500000000018;83.8125;84.0625;4.19375;2.3375;0.2;0.4;0.8;1.0;2019;8
2019-02-24;44;6850;1918;10262;79;131;1163;0;116;-6818;13669;5.472500000000022;84.925;87.8125;2.72;1.3175;0.0;0.0;-0.1;1.4;2019;8
2019-02-24;52;4486;630;0;47;16;4;0;46;3743;743;7.562500000000021;94.25;100.25;4.175;2.2125;0.2;0.4;0.8;1.6;2019;8
2019-02-24;53;3784;258;0;134;6;12;-1;36;3340;445;8.296875000000025;88.0;79.0;6.66875;3.95625;0.4;0.8;1.6;3.4000000000000004;2019;8
2019-02-24;75;6855;290;5757;180;211;1025;0;198;-806;7661;8.13250000000002;82.925;94.05;3.4425;1.755;0.4;0.8;1.6;2.3000000000000003;2019;8
2019-02-24;76;6303;87;1297;157;270;2523;0;95;1875;4429;8.035714285714304;74.76785714285714;95.71428571428572;3.633928571428572;1.875;0.0;0.0;0.0;0.0;2019;8
2019-02-24;84;10254;625;12432;6;141;7267;-11;134;-10340;20594;6.965517241379336;69.79310344827586;61.37931034482759;2.829310344827586;1.1344827586206896;0.0;0.0;0.0;0.0;2019;8
2019-02-24;93;6042;1897;0;0;267;2054;0;95;1729;4313;7.993750000000022;65.71875;54.53125;4.40625;2.621875;0.0;0.0;0.0;0.0;2019;8
2019-03-03;11;10414;421;0;17;12;11;0;149;9804;610;9.987500000000018;45.125;0.0;5.325;2.7625;0.0;0.0;0.0;0.0;2019;9
2019-03-03;24;3058;93;11673;319;55;14;0;54;-9151;12208;9.037500000000025;58.375;100.5;4.9625;2.9625;0.0;0.0;0.0;0.0;2019;9
2019-03-03;27;3222;171;0;229;50;294;0;46;2432;790;8.162500000000016;45.375;90.0;4.7125;2.7375;0.0;0.0;0.0;0.0;2019;9
2019-03-03;28;4264;525;7518;121;21;20;0;45;-3987;8250;8.167741935483889;64.93548387096774;82.06451612903226;5.819354838709677;3.3096774193548386;-0.1;-0.2;-0.4;-0.8;2019;9
2019-03-03;32;7074;1795;4591;695;26;2;0;122;-157;7231;9.606250000000024;54.6875;87.5;3.7;2.04375;0.0;0.0;0.0;0.6000000000000001;2019;9
2019-03-03;44;6500;1912;10217;905;192;1079;0;119;-7924;14424;6.9500000000000215;53.175;85.9375;4.25875;2.05375;0.0;0.0;0.0;0.0;2019;9
2019-03-03;52;4417;638;0;252;65;4;0;40;3418;999;9.250000000000028;64.875;100.0;4.8;2.4125;0.0;0.0;0.0;0.0;2019;9
2019-03-03;53;3583;261;0;124;24;12;-1;41;3123;461;9.696875000000023;66.875;59.078125;4.35;2.528125;0.0;0.0;0.0;0.0;2019;9
2019-03-03;75;6466;292;6610;125;351;786;0;213;-1911;8377;10.117500000000025;73.4;81.1375;3.955;2.0425;0.2;0.4;0.8;1.4;2019;9
2019-03-03;76;5421;95;1256;130;296;2319;-9;99;1234;4186;10.58727272727275;70.14545454545454;98.6;4.047272727272727;2.185454545454545;0.0;0.0;0.0;0.0;2019;9
2019-03-03;84;9603;275;11731;6;158;4783;-11;131;-7471;17073;7.677419354838734;73.3225806451613;60.96774193548387;3.303225806451613;1.461290322580645;0.0;0.0;0.0;0.0;2019;9
2019-03-03;93;5568;1900;0;1;306;1483;0;102;1776;3792;10.593750000000025;62.28125;42.734375;5.021875;2.74375;0.0;0.0;0.0;0.0;2019;9
2019-03-10;11;10851;389;0;23;0;10;0;144;10285;566;9.000000000000021;76.0;69.375;17.6375;8.425;5.5;11.2;22.2;38.4;2019;10
2019-03-10;24;2871;82;9818;532;0;13;0;52;-7625;10497;9.75625000000002;70.125;93.75;17.46875;8.63125;8.9;20.6;43.2;76.9;2019;10
2019-03-10;27;3235;167;0;501;0;340;0;50;2177;1058;9.450000000000015;63.375;90.9375;16.55;8.35;-0.3;-0.5;-0.6000000000000001;-0.6000000000000001;2019;10
2019-03-10;28;4172;371;7722;566;0;23;0;37;-4546;8719;7.940625000000018;78.40625;90.625;16.484375;9.41875;23.6;48.9;88.7;126.5;2019;10
2019-03-10;32;7476;603;4520;3147;0;2;0;130;-925;8402;8.666666666666686;74.73333333333333;83.33333333333333;17.30666666666667;8.8;8.3;16.4;26.2;40.4;2019;10
2019-03-10;44;6612;262;8831;2753;0;1196;0;118;-6548;13160;9.000000000000021;69.325;93.0625;16.307499999999997;8.8125;21.9;42.6;68.8;82.60000000000001;2019;10
2019-03-10;52;4178;176;0;472;0;5;0;49;3476;702;9.66250000000003;74.125;93.75;18.75;8.9625;5.0;22.5;55.1;111.1;2019;10
2019-03-10;53;3528;253;0;431;0;15;-56;47;2838;690;8.49062500000003;76.59375;90.15625;18.975;9.79375;33.4;69.3;146.0;254.2;2019;10
2019-03-10;75;6097;220;6453;501;-1;599;0;206;-1883;7978;10.815000000000024;69.925;91.875;16.442500000000003;9.01;29.2;59.6;111.5;182.4;2019;10
2019-03-10;76;5394;86;1282;853;0;2583;0;95;495;4899;10.873214285714306;63.517857142857146;96.74107142857144;9.325;4.548214285714286;3.2;6.8;14.4;17.2;2019;10
2019-03-10;84;9592;196;11421;187;0;6226;-3;127;-8562;18154;9.865625000000026;55.59375;78.75;11.25;5.590625;1.5;2.8000000000000003;6.1000000000000005;5.7;2019;10
2019-03-10;93;5672;207;0;18;0;1219;0;107;4121;1551;11.034375000000024;63.1875;78.125;8.815625;5.15;0.0;0.0;0.0;0.0;2019;10
2019-03-17;11;11191;381;0;54;0;11;0;141;10604;587;8.737500000000018;86.75;98.4375;13.225;7.15;4.5;8.5;16.2;20.0;2019;11
2019-03-17;24;2914;88;10130;945;0;56;0;55;-8359;11274;8.725000000000026;84.5;99.375;14.2625;7.4375;2.4;5.699999999999999;11.1;15.6;2019;11
2019-03-17;27;3404;121;0;690;0;232;0;33;2328;1076;6.787500000000016;88.375;100.0;9.0125;5.05;12.8;26.0;44.1;53.7;2019;11
2019-03-17;28;4152;457;7629;651;0;22;0;57;-4664;8816;9.403125000000024;89.25;98.90625;16.309375;9.875;23.8;49.5;91.8;117.8;2019;11
2019-03-17;32;7550;1173;4576;3224;0;2;0;125;-1551;9100;8.975000000000026;85.625;84.375;16.5;9.525;31.0;62.1;119.9;154.3;2019;11
2019-03-17;44;6980;259;10368;2904;0;1335;-6;119;-7998;14979;7.15250000000002;83.525;99.5;13.8525;7.702500000000001;36.5;71.9;134.1;195.6;2019;11
2019-03-17;52;4207;196;0;761;0;5;0;46;3199;1008;10.387500000000015;82.625;100.0;14.3125;8.0125;0.1;0.3;0.9;2.8;2019;11
2019-03-17;53;3509;252;0;665;0;76;-1;50;2468;1042;10.378125000000018;85.84375;92.65625;17.315625;9.703125;0.4;2.5;8.8;31.1;2019;11
2019-03-17;75;6676;220;6496;783;-1;824;0;196;-1843;8518;9.102500000000024;86.775;95.875;12.7225;7.055;8.200000000000001;16.7;32.5;75.2;2019;11
2019-03-17;76;5941;86;1252;1223;0;1867;0;91;1421;4519;8.882142857142876;73.60714285714286;96.875;13.771428571428572;7.296428571428572;6.5;16.5;54.8;156.2;2019;11
2019-03-17;84;10143;191;11773;307;0;6110;-3;133;-8369;18511;7.16250000000003;74.5625;88.59375;9.271875;4.090625;22.9;36.8;50.8;70.3;2019;11
2019-03-17;93;5697;213;0;33;0;1330;0;101;4021;1677;9.650000000000023;55.6875;55.0;11.853125;7.76875;3.8;4.199999999999999;4.199999999999999;6.2;2019;11
2019-03-24;11;11179;391;0;3;0;6;0;146;10633;546;6.58750000000002;76.25;66.25;6.9625;3.8;0.0;0.4;3.8;16.2;2019;12
2019-03-24;24;2932;103;8287;26;0;12;0;52;-5547;8480;6.4875000000000185;81.6875;97.1875;6.49375;3.05;1.4999999999999998;5.8;12.6;41.0;2019;12
2019-03-24;27;3263;116;0;45;0;179;0;45;2878;385;4.825000000000017;85.125;98.75;4.9875;1.45;0.0;0.3;2.4;5.800000000000001;2019;12
2019-03-24;28;4134;441;7750;62;0;19;0;55;-4193;8327;7.193750000000017;82.03125;88.125;7.478125;4.459375;4.3;9.3;21.3;85.6;2019;12
2019-03-24;32;7259;1667;4538;344;0;2;0;124;583;6675;6.33750000000002;78.75;82.5;6.89375;3.9625;0.5;4.1;11.3;29.8;2019;12
2019-03-24;44;6783;1443;9644;166;0;1385;-6;120;-5970;12752;4.965000000000022;80.5;89.8125;6.4825;3.2975000000000003;6.1;12.7;37.1;110.6;2019;12
2019-03-24;52;4195;603;0;85;0;4;0;47;3457;739;7.85000000000003;80.0;92.1875;6.3;3.6375;0.5;0.9;1.3;10.3;2019;12
2019-03-24;53;3581;375;0;80;0;11;-3;47;3072;510;8.331250000000022;80.0;91.015625;8.740625;4.653125;5.8;10.5;18.4;70.5;2019;12
2019-03-24;75;6298;214;4824;145;-1;1049;0;181;-113;6412;7.432500000000023;80.6;89.75;7.152500000000001;3.8825;7.2;11.4;17.5;62.7;2019;12
2019-03-24;76;5658;75;1230;638;0;3006;-8;98;619;5039;7.970909090909115;63.47272727272728;93.04545454545456;10.596363636363636;5.601818181818183;1.0;2.5;11.2;47.8;2019;12
2019-03-24;84;9707;207;10948;156;0;7417;-3;133;-9151;18858;5.858064516129053;65.6774193548387;79.51612903225806;8.067741935483872;4.0;0.2;1.3;6.7;21.6;2019;12
2019-03-24;93;5615;1790;0;37;0;1887;0;105;1798;3819;9.862500000000022;47.125;69.453125;12.8;7.915625;0.0;0.0;0.0;0.2;2019;12
2019-03-31;11;10185;390;0;14;7;10;0;138;9626;559;8.887500000000024;57.0;52.5;9.425;4.7375;0.0;0.0;0.0;0.0;2019;13
2019-03-31;24;2891;103;11690;246;39;23;0;50;-9259;12151;7.731250000000021;63.0;100.0;7.34375;3.5625;0.0;0.0;0.0;0.0;2019;13
2019-03-31;27;3083;112;0;216;44;155;-1;45;2510;571;7.225000000000023;60.0;83.4375;10.15;5.8375;0.0;0.0;0.0;0.0;2019;13
2019-03-31;28;4087;455;7770;24;16;17;0;49;-4245;8331;7.112500000000017;74.5625;67.890625;5.490625;3.090625;0.0;0.0;0.0;0.0;2019;13
2019-03-31;32;6629;1125;4523;411;14;2;0;110;443;6185;7.450000000000013;73.0625;84.6875;6.05;3.48125;0.2;0.4;1.2000000000000002;2.2;2019;13
2019-03-31;44;6091;1482;9664;463;101;1096;0;119;-6834;12925;6.385000000000022;68.05;87.1875;6.55;3.3725;0.1;2.2;6.6000000000000005;15.7;2019;13
2019-03-31;52;4452;616;0;233;47;4;0;43;3507;943;8.125000000000028;63.125;100.0;7.2125;3.325;0.0;0.0;0.0;0.0;2019;13
2019-03-31;53;3568;250;0;87;17;13;-1;40;3162;406;8.156250000000025;71.34375;53.515625;6.265625;3.584375;0.0;0.0;0.0;0.0;2019;13
2019-03-31;75;6126;212;5806;358;290;588;0;197;-1326;7451;8.385000000000018;58.2125;76.6875;9.002500000000001;5.2875;0.0;0.0;0.0;0.0;2019;13
2019-03-31;76;4957;71;2396;897;245;792;-2;93;465;4492;9.343636363636389;44.07272727272727;93.45454545454544;10.28181818181818;5.529090909090909;0.0;0.0;0.0;0.5;2019;13
2019-03-31;84;8960;183;9139;368;121;3930;-3;128;-4907;13866;7.335483870967761;53.03225806451613;63.70967741935484;14.058064516129033;7.487096774193549;0.0;0.0;0.0;0.0;2019;13
2019-03-31;93;4731;628;0;39;184;1093;0;100;2686;2044;11.281250000000025;38.375;56.71875;12.11875;6.3875;-0.2;-0.4;-0.7000000000000001;-1.0;2019;13
2019-04-07;11;10198;250;0;2;13;11;0;124;9799;400;6.58750000000002;62.25;27.5;5.9375;3.1375;0.0;0.0;0.0;-0.4;2019;14
2019-04-07;24;2836;1;10717;61;32;31;0;59;-8065;10901;6.081250000000022;72.5625;95.78125;6.33125;3.28125;0.1;1.3;4.6;10.6;2019;14
2019-04-07;27;3175;62;0;47;19;260;0;42;2744;430;5.300000000000026;84.125;100.0;3.5875;1.75;6.3;14.0;27.6;63.2;2019;14
2019-04-07;28;4286;423;6462;290;18;19;0;40;-2966;7252;5.596875000000027;75.0;89.421875;9.7875;5.896875;-0.2;-0.1;3.9;20.1;2019;14
2019-04-07;32;7170;1696;3517;489;23;1;0;94;1351;5820;5.462500000000024;70.75;75.0;5.86875;3.09375;0.6000000000000001;1.1;9.9;31.0;2019;14
2019-04-07;44;6454;1706;7365;112;33;1240;0;118;-4121;10574;4.020000000000022;87.95;97.625;4.4350000000000005;2.2725;41.2;86.5;191.4;370.2;2019;14
2019-04-07;52;4665;483;0;166;53;4;0;37;3922;743;5.58750000000002;78.5;94.375;8.6;5.0375;0.7;0.9;2.6;10.0;2019;14
2019-04-07;53;3744;125;0;289;15;8;-26;42;3292;453;6.700000000000019;78.5625;92.03125;12.165625;6.85;22.9;36.7;66.8;140.1;2019;14
2019-04-07;75;6696;12;5758;95;257;934;0;182;-542;7238;6.680000000000026;77.325;92.125;7.805;4.029999999999999;15.3;33.4;79.5;161.3;2019;14
2019-04-07;76;5664;0;2607;395;245;2156;0;80;182;5483;6.582142857142878;67.48214285714286;95.73214285714286;7.401785714285714;3.7767857142857135;4.1;10.1;44.8;233.7;2019;14
2019-04-07;84;9421;410;8407;52;77;5280;-4;96;-4898;14318;5.206250000000026;68.46875;78.90625;5.453125;2.2875;10.9;21.8;55.8;268.1;2019;14
2019-04-07;93;5276;1228;0;8;167;1559;0;84;2230;3046;8.503125000000024;68.15625;63.59375;10.125;6.00625;44.5;100.4;284.3;665.2;2019;14
2019-04-14;11;10180;-2;0;6;21;12;0;109;10034;146;7.000000000000014;59.125;26.25;9.0375;4.825;0.0;0.0;0.0;0.0;2019;15
2019-04-14;24;2607;12;8745;71;86;11;0;61;-6379;8986;8.268750000000018;58.375;95.0;6.00625;2.94375;0.0;0.0;0.0;0.0;2019;15
2019-04-14;27;3000;63;0;86;95;150;0;49;2557;443;7.600000000000023;53.5;90.0;7.6125;4.325;0.0;0.0;0.0;0.0;2019;15
2019-04-14;28;3961;352;7814;54;39;20;0;42;-4361;8321;6.796875000000021;66.65625;88.28125;7.271875;4.05;0.0;0.0;0.0;0.0;2019;15
2019-04-14;32;6753;1857;4430;430;47;3;0;115;-129;6882;6.081250000000022;60.0;87.5;7.4;4.30625;0.0;0.0;0.0;0.0;2019;15
2019-04-14;44;6236;1637;9675;382;263;928;0;123;-6772;13008;5.757500000000022;61.425;88.375;6.902500000000001;3.8425;0.0;0.0;0.0;0.7000000000000001;2019;15
2019-04-14;52;4157;419;0;69;125;4;0;48;3491;665;8.837500000000027;64.0;90.0;5.0625;2.1125;0.0;0.0;0.0;0.0;2019;15
2019-04-14;53;3506;1;0;71;49;9;-1;45;3333;174;8.012500000000028;73.71875;63.28125;6.125;3.321875;0.0;0.0;0.0;0.0;2019;15
2019-04-14;75;6032;13;4100;83;705;730;0;163;239;5794;9.862500000000026;62.95;80.0375;6.2225;3.285;0.0;0.0;0.2;-0.2;2019;15
2019-04-14;76;5175;0;2597;845;549;1634;0;81;-531;5706;11.43818181818184;57.61818181818182;88.68181818181819;9.559090909090909;5.154545454545454;3.8;9.1;21.1;53.3;2019;15
2019-04-14;84;8917;444;8501;206;299;4890;-4;100;-5520;14436;8.674193548387121;53.96774193548387;60.32258064516129;9.738709677419354;5.254838709677419;0.0;0.0;0.0;1.6;2019;15
2019-04-14;93;5129;1672;0;26;303;1413;0;73;1641;3487;11.82812500000002;75.25;82.71875;5.0125;2.509375;3.6;8.8;16.7;33.1;2019;15
2019-04-21;11;10546;-2;0;14;15;10;0;110;10399;147;9.487500000000018;54.0;47.5;7.050000000000001;4.15;0.0;0.0;0.0;0.0;2019;16
2019-04-21;24;2719;12;8798;330;59;11;0;56;-6548;9266;9.01250000000002;54.3125;92.03125;8.19375;4.63125;0.0;0.0;0.0;0.0;2019;16
2019-04-21;27;3082;61;0;250;66;161;0;45;2498;583;8.187500000000021;64.75;99.375;5.475;2.925;0.0;0.0;0.0;0.0;2019;16
2019-04-21;28;3930;364;6376;226;24;20;0;39;-3119;7049;8.846875000000022;58.9375;91.015625;8.75;5.1625;0.0;0.0;0.0;0.0;2019;16
2019-04-21;32;7026;1857;3582;573;24;3;0;119;868;6158;8.712500000000023;62.0;75.0;7.04375;4.06875;0.0;0.0;0.0;0.0;2019;16
2019-04-21;44;6249;1574;9661;883;184;1133;0;109;-7296;13544;7.890000000000031;68.175;91.75;5.6125;2.7575;0.0;0.0;0.4;5.0;2019;16
2019-04-21;52;4019;448;0;458;73;3;0;47;2990;1029;10.387500000000024;54.25;98.75;9.3;5.387499999999999;1.2;1.4;1.4;1.4;2019;16
2019-04-21;53;3328;1;0;553;28;103;-1;43;2601;727;9.628125000000022;61.78125;95.46875;11.846875;6.15;20.4;33.9;46.1;85.8;2019;16
2019-04-21;75;5805;15;4148;279;410;667;0;186;99;5705;11.512500000000024;55.925;86.1875;8.682500000000001;4.6275;37.8;45.7;45.7;47.2;2019;16
2019-04-21;76;4926;0;2597;101;401;1342;0;85;400;4526;11.467857142857165;58.25;95.98214285714286;7.860714285714286;4.141071428571428;13.4;13.4;13.2;12.4;2019;16
2019-04-21;84;9118;21;9315;52;229;4945;-4;94;-5534;14652;8.462500000000025;53.34375;70.390625;7.896875;3.896875;0.0;0.0;0.0;0.0;2019;16
2019-04-21;93;5082;1643;0;4;338;1195;0;76;1826;3256;11.693750000000025;57.59375;59.765625;7.0;3.915625;0.0;0.0;4.4;21.2;2019;16
2019-04-28;11;8139;-1;0;8;28;9;0;112;7983;156;11.350000000000025;74.0;46.875;6.9375;3.875;0.0;0.0;0.0;4.0;2019;17
2019-04-28;24;2322;12;8734;213;85;20;0;61;-6803;9125;10.287500000000026;80.3125;99.375;7.525;3.70625;-0.2;-0.3;8.7;74.1;2019;17
2019-04-28;27;2683;62;0;42;91;120;0;49;2318;364;10.287500000000025;80.375;95.625;5.95;3.2625;1.4;10.9;57.3;158.5;2019;17
2019-04-28;28;3424;356;7715;91;32;20;0;40;-4830;8254;10.806250000000018;79.71875;89.453125;8.059375;4.9;8.5;16.9;24.7;69.9;2019;17
2019-04-28;32;5997;532;3490;262;37;3;0;113;1559;4437;11.162500000000026;78.125;85.0;6.71875;3.35;10.0;20.1;24.5;30.9;2019;17
2019-04-28;44;5723;1222;8234;307;79;1108;0;110;-5335;11060;10.58250000000002;77.225;95.1875;6.1175;3.385;16.3;38.0;94.0;210.4;2019;17
2019-04-28;52;3533;0;0;104;127;4;0;49;3250;284;11.512500000000024;79.875;96.25;9.125;5.05;0.9;1.6;4.4;14.2;2019;17
2019-04-28;53;2904;1;0;77;45;8;-2;49;2725;178;10.43437500000002;82.71875;88.90625;10.825;5.7562500000000005;16.3;29.8;61.2;123.7;2019;17
2019-04-28;75;5317;28;5751;196;542;636;0;187;-2023;7340;10.947500000000025;82.0;92.4375;10.48;5.74;54.2;109.3;220.8;390.8;2019;17
2019-04-28;76;4577;0;2520;183;471;1764;-12;82;-431;5008;10.560714285714312;75.64285714285714;99.01785714285714;9.267857142857142;4.676785714285714;25.4;52.9;126.0;301.6;2019;17
